position	x	n	folded
60206	1	40	0
60240	2	40	0
60243	39	40	0
60311	39	40	0
60355	16	40	0
60356	1	40	0
60400	39	40	0
60407	1	40	0
60457	40	40	0
60458	35	40	0
60474	1	40	0
60481	40	40	0
60485	14	40	0
60555	40	40	0
60575	40	40	0
60617	4	40	0
60636	40	40	0
60656	40	40	0
60683	40	40	0
60734	1	40	0
60819	1	40	0
60863	4	40	0
60869	1	40	0
60915	2	40	0
60956	40	40	0
60988	1	40	0
61011	39	40	0
61016	39	40	0
61096	1	40	0
61098	1	40	0
61100	40	40	0
61120	1	40	0
61121	1	40	0
61134	1	40	0
61152	39	40	0
61163	2	40	0
61263	9	40	0
61274	39	40	0
61278	11	40	0
61307	39	40	0
61310	14	40	0
61320	40	40	0
61354	1	40	0
61389	1	40	0
61418	30	40	0
61449	40	40	0
61472	40	40	0
61477	30	40	0
61529	1	40	0
61531	40	40	0
61536	40	40	0
61632	24	40	0
61648	40	40	0
61672	2	40	0
61689	1	40	0
61715	1	40	0
61737	39	40	0
61845	1	40	0
61904	1	40	0
61915	39	40	0
61917	1	40	0
61938	1	40	0
61947	9	40	0
61956	39	40	0
61959	39	40	0
62020	1	40	0
62060	39	40	0
62103	39	40	0
62128	1	40	0
62143	39	40	0
62185	21	40	0
62190	40	40	0
62215	1	40	0
62270	1	40	0
62274	1	40	0
62301	40	40	0
62304	1	40	0
62322	40	40	0
62402	39	40	0
62420	40	40	0
62480	39	40	0
62509	39	40	0
62525	40	40	0
62541	39	40	0
62575	40	40	0
62660	1	40	0
62709	39	40	0
62728	1	40	0
62766	6	40	0
62796	40	40	0
62852	39	40	0
62905	39	40	0
62941	40	40	0
62943	1	40	0
62969	39	40	0
62980	40	40	0
62988	40	40	0
62991	39	40	0
62998	39	40	0
63042	1	40	0
63044	40	40	0
63056	40	40	0
63057	1	40	0
63059	1	40	0
63065	39	40	0
63074	40	40	0
63102	40	40	0
63159	39	40	0
63195	8	40	0
63245	40	40	0
63282	39	40	0
63301	39	40	0
63489	40	40	0
63493	1	40	0
63508	40	40	0
63644	40	40	0
63814	3	40	0
63907	40	40	0
63996	40	40	0
64088	1	40	0
64091	40	40	0
64141	1	40	0
64221	40	40	0
64250	40	40	0
64283	40	40	0
64292	6	40	0
64360	40	40	0
64387	40	40	0
64387	40	40	0
64448	40	40	0
64459	1	40	0
64484	12	40	0
64501	40	40	0
64611	40	40	0
64672	40	40	0
64756	40	40	0
64811	40	40	0
64863	20	40	0
64978	40	40	0
65001	40	40	0
65056	40	40	0
65130	40	40	0
65137	40	40	0
65170	40	40	0
65171	40	40	0
65190	40	40	0
65286	14	40	0
65293	40	40	0
65380	40	40	0
65474	40	40	0
65495	40	40	0
65559	40	40	0
65747	16	40	0
65761	40	40	0
65769	40	40	0
65769	5	40	0
65793	24	40	0
65884	40	40	0
65893	40	40	0
65932	1	40	0
65936	40	40	0
65959	40	40	0
65973	11	40	0
65997	40	40	0
66028	40	40	0
66101	40	40	0
66117	40	40	0
66150	40	40	0
66155	1	40	0
66179	40	40	0
66223	40	40	0
66249	40	40	0
66276	3	40	0
66339	40	40	0
66363	40	40	0
66364	40	40	0
66403	13	40	0
66428	40	40	0
66433	40	40	0
66433	3	40	0
66439	40	40	0
66440	40	40	0
66496	40	40	0
66502	40	40	0
66512	40	40	0
66572	40	40	0
66662	40	40	0
66717	40	40	0
66723	40	40	0
66920	40	40	0
66934	40	40	0
66937	40	40	0
66972	40	40	0
66988	40	40	0
67038	40	40	0
67043	40	40	0
67103	3	40	0
67121	40	40	0
67128	40	40	0
67163	40	40	0
67187	37	40	0
67281	40	40	0
67399	40	40	0
67402	3	40	0
67437	40	40	0
67513	2	40	0
67553	40	40	0
67570	40	40	0
67604	40	40	0
67630	2	40	0
67723	40	40	0
67831	40	40	0
67887	19	40	0
67926	40	40	0
67937	2	40	0
67942	40	40	0
67968	11	40	0
67972	40	40	0
68006	40	40	0
68087	40	40	0
68096	40	40	0
68103	40	40	0
68133	40	40	0
68242	40	40	0
68297	40	40	0
68303	40	40	0
68415	4	40	0
68480	40	40	0
68523	2	40	0
68531	40	40	0
68613	1	40	0
68652	40	40	0
68672	40	40	0
68687	40	40	0
68697	40	40	0
68738	40	40	0
68740	40	40	0
68798	40	40	0
68832	40	40	0
68900	40	40	0
68919	40	40	0
68967	40	40	0
68978	40	40	0
68997	40	40	0
69098	3	40	0
69103	3	40	0
69130	40	40	0
69183	40	40	0
69307	19	40	0
69308	40	40	0
69407	40	40	0
69414	40	40	0
69442	40	40	0
69444	40	40	0
69450	40	40	0
69489	16	40	0
69501	40	40	0
69617	40	40	0
69617	40	40	0
69632	40	40	0
69686	40	40	0
69746	40	40	0
69790	14	40	0
69823	40	40	0
69827	2	40	0
70023	3	40	0
70056	40	40	0
70077	4	40	0
70085	1	40	0
70206	40	40	0
70270	40	40	0
70602	40	40	0
70677	40	40	0
70691	40	40	0
70958	19	40	0
70963	4	40	0
70988	9	40	0
71004	40	40	0
71061	40	40	0
71105	40	40	0
71111	2	40	0
71126	40	40	0
71127	40	40	0
71149	16	40	0
71191	40	40	0
71201	40	40	0
71239	40	40	0
71303	40	40	0
71452	40	40	0
71461	40	40	0
71549	1	40	0
71673	40	40	0
71748	15	40	0
71873	40	40	0
71903	2	40	0
72082	1	40	0
72164	5	40	0
72225	40	40	0
72233	40	40	0
72278	7	40	0
72296	40	40	0
72312	40	40	0
72397	4	40	0
72460	40	40	0
72518	12	40	0
72566	12	40	0
72595	28	40	0
72616	6	40	0
72648	2	40	0
72649	23	40	0
72656	40	40	0
72659	12	40	0
72733	1	40	0
72753	17	40	0
72836	19	40	0
72940	40	40	0
72987	40	40	0
73024	17	40	0
73061	2	40	0
73080	14	40	0
73143	40	40	0
73144	12	40	0
73178	6	40	0
73242	1	40	0
73326	7	40	0
73398	40	40	0
73552	40	40	0
73601	40	40	0
73668	40	40	0
73677	2	40	0
73796	40	40	0
73831	1	40	0
73842	5	40	0
73872	40	40	0
73898	40	40	0
74014	40	40	0
74107	40	40	0
74119	40	40	0
74171	40	40	0
74218	40	40	0
74252	11	40	0
74469	40	40	0
74560	40	40	0
74560	24	40	0
74583	40	40	0
74596	40	40	0
74612	3	40	0
74621	1	40	0
74671	40	40	0
74697	40	40	0
74715	40	40	0
74755	40	40	0
74811	40	40	0
74879	40	40	0
74919	40	40	0
74920	40	40	0
74949	40	40	0
74980	40	40	0
75002	40	40	0
75012	1	40	0
75044	8	40	0
75128	40	40	0
75284	21	40	0
75291	1	40	0
75313	40	40	0
75460	40	40	0
75583	22	40	0
75605	40	40	0
75680	9	40	0
75754	40	40	0
75759	40	40	0
75842	40	40	0
75845	24	40	0
75924	40	40	0
75953	40	40	0
75971	1	40	0
76025	40	40	0
76050	1	40	0
76057	40	40	0
76075	40	40	0
76141	40	40	0
76178	40	40	0
76188	26	40	0
76246	40	40	0
76265	40	40	0
76293	2	40	0
76294	40	40	0
76311	40	40	0
76404	7	40	0
76432	40	40	0
76496	40	40	0
76563	2	40	0
76569	40	40	0
76580	40	40	0
76582	1	40	0
76615	40	40	0
76615	40	40	0
76651	1	40	0
76683	1	40	0
76781	40	40	0
76810	33	40	0
76815	35	40	0
76824	40	40	0
76877	40	40	0
76928	40	40	0
77009	13	40	0
77019	3	40	0
77048	1	40	0
77072	40	40	0
77182	40	40	0
77216	2	40	0
77313	4	40	0
77321	40	40	0
77408	40	40	0
77427	14	40	0
77586	40	40	0
77590	40	40	0
77623	40	40	0
77646	40	40	0
77698	40	40	0
77702	40	40	0
77731	40	40	0
77982	40	40	0
77991	3	40	0
78005	3	40	0
78011	40	40	0
78054	40	40	0
78077	40	40	0
78256	40	40	0
78257	40	40	0
78307	40	40	0
78362	40	40	0
78401	40	40	0
78404	1	40	0
78440	12	40	0
78505	40	40	0
78520	11	40	0
78552	40	40	0
78570	40	40	0
78592	40	40	0
78682	3	40	0
78842	40	40	0
78874	6	40	0
78918	22	40	0
78961	40	40	0
78993	40	40	0
79101	40	40	0
79114	40	40	0
79175	3	40	0
79221	40	40	0
79234	40	40	0
79238	40	40	0
79358	40	40	0
79445	40	40	0
79593	40	40	0
79640	40	40	0
79740	40	40	0
79830	15	40	0
79846	40	40	0
79853	40	40	0
79918	40	40	0
80094	3	40	0
80228	40	40	0
80259	33	40	0
80292	40	40	0
80350	6	40	0
80379	40	40	0
80441	1	40	0
80485	40	40	0
80608	28	40	0
80640	40	40	0
80658	40	40	0
80675	1	40	0
80696	10	40	0
80704	40	40	0
80722	40	40	0
80790	10	40	0
80849	1	40	0
80902	1	40	0
80969	16	40	0
80995	40	40	0
81004	40	40	0
81039	12	40	0
81053	2	40	0
81072	40	40	0
81086	40	40	0
81100	40	40	0
81175	40	40	0
81181	40	40	0
81213	40	40	0
81220	10	40	0
81223	40	40	0
81368	40	40	0
81431	24	40	0
81610	40	40	0
81615	40	40	0
81629	40	40	0
81700	40	40	0
81825	4	40	0
81852	40	40	0
81913	40	40	0
81959	1	40	0
82019	40	40	0
82115	3	40	0
82116	1	40	0
82117	26	40	0
82143	40	40	0
82146	4	40	0
82164	40	40	0
82171	40	40	0
82204	40	40	0
82225	40	40	0
82260	40	40	0
82275	5	40	0
82436	40	40	0
82447	40	40	0
82602	25	40	0
82605	15	40	0
82671	40	40	0
82674	7	40	0
82708	9	40	0
82793	40	40	0
82807	40	40	0
82893	40	40	0
83001	40	40	0
83015	40	40	0
83018	40	40	0
83018	40	40	0
83046	40	40	0
83052	40	40	0
83078	40	40	0
83084	40	40	0
83105	40	40	0
83197	40	40	0
83202	40	40	0
83226	14	40	0
83292	40	40	0
83348	36	40	0
83421	40	40	0
83422	16	40	0
83457	40	40	0
83492	40	40	0
83535	7	40	0
83548	1	40	0
83560	4	40	0
83570	40	40	0
83586	40	40	0
83596	1	40	0
83610	40	40	0
83805	40	40	0
83815	27	40	0
83833	40	40	0
83834	40	40	0
83840	6	40	0
83883	40	40	0
83932	40	40	0
83939	2	40	0
83958	40	40	0
83994	1	40	0
84046	40	40	0
84076	3	40	0
84161	40	40	0
84264	3	40	0
84278	2	40	0
84371	40	40	0
84373	40	40	0
84374	2	40	0
84381	40	40	0
84390	40	40	0
84512	5	40	0
84529	40	40	0
84538	15	40	0
84572	40	40	0
84613	40	40	0
84735	40	40	0
84736	40	40	0
84762	40	40	0
84771	1	40	0
84813	9	40	0
84845	40	40	0
84865	40	40	0
84915	2	40	0
84943	12	40	0
84981	40	40	0
84982	2	40	0
85059	40	40	0
85147	40	40	0
85190	40	40	0
85223	40	40	0
85231	40	40	0
85295	40	40	0
85377	40	40	0
85393	40	40	0
85464	40	40	0
85530	40	40	0
85546	40	40	0
85560	40	40	0
85590	40	40	0
85610	40	40	0
85684	40	40	0
85699	40	40	0
85771	40	40	0
85826	35	40	0
85833	40	40	0
85862	40	40	0
85867	1	40	0
85917	40	40	0
85927	40	40	0
85951	40	40	0
85973	40	40	0
86024	40	40	0
86056	5	40	0
86087	40	40	0
86094	40	40	0
86099	7	40	0
86102	29	40	0
86130	5	40	0
86132	40	40	0
86135	40	40	0
86144	14	40	0
86187	4	40	0
86265	40	40	0
86294	40	40	0
86294	19	40	0
86310	40	40	0
86434	40	40	0
86511	40	40	0
86560	34	40	0
86645	12	40	0
86646	12	40	0
86671	1	40	0
86779	40	40	0
86786	40	40	0
86860	40	40	0
86860	40	40	0
86867	40	40	0
86881	40	40	0
86893	40	40	0
86912	5	40	0
87028	1	40	0
87050	40	40	0
87061	40	40	0
87077	40	40	0
87094	1	40	0
87120	40	40	0
87144	1	40	0
87157	40	40	0
87192	40	40	0
87223	40	40	0
87294	40	40	0
87317	40	40	0
87429	40	40	0
87468	40	40	0
87538	40	40	0
87540	40	40	0
87611	40	40	0
87640	40	40	0
87694	40	40	0
87754	5	40	0
87775	4	40	0
87902	40	40	0
87924	22	40	0
87975	40	40	0
88018	40	40	0
88042	1	40	0
88051	40	40	0
88183	3	40	0
88221	40	40	0
88411	40	40	0
88423	40	40	0
88450	40	40	0
88600	40	40	0
88604	40	40	0
88639	1	40	0
88810	40	40	0
88847	40	40	0
88926	8	40	0
88964	40	40	0
88996	40	40	0
89082	40	40	0
89103	3	40	0
89173	10	40	0
89177	13	40	0
89253	1	40	0
89353	40	40	0
89474	40	40	0
89645	40	40	0
89675	40	40	0
89753	40	40	0
89781	40	40	0
89855	40	40	0
89895	31	40	0
89923	1	40	0
89930	40	40	0
89962	40	40	0
90004	40	40	0
90007	40	40	0
90132	1	40	0
90156	40	40	0
90203	40	40	0
90217	20	40	0
90231	40	40	0
90370	40	40	0
90387	40	40	0
90407	40	40	0
90420	30	40	0
90422	40	40	0
90433	40	40	0
90557	12	40	0
90568	40	40	0
90568	40	40	0
90586	40	40	0
90602	40	40	0
90622	40	40	0
90628	40	40	0
90667	5	40	0
90719	40	40	0
90749	40	40	0
90808	40	40	0
90835	40	40	0
90864	40	40	0
91029	40	40	0
91073	7	40	0
91141	8	40	0
91160	16	40	0
91166	3	40	0
91171	40	40	0
91187	27	40	0
91198	2	40	0
91241	34	40	0
91261	40	40	0
91287	40	40	0
91288	40	40	0
91373	40	40	0
91389	40	40	0
91407	8	40	0
91453	8	40	0
91486	40	40	0
91516	40	40	0
91519	3	40	0
91529	40	40	0
91602	40	40	0
91700	40	40	0
91731	40	40	0
91736	40	40	0
91761	40	40	0
91791	1	40	0
91870	40	40	0
91961	1	40	0
92044	11	40	0
92044	37	40	0
92047	40	40	0
92067	1	40	0
92083	40	40	0
92177	40	40	0
92192	40	40	0
92200	40	40	0
92221	40	40	0
92245	40	40	0
92317	40	40	0
92324	40	40	0
92352	40	40	0
92566	40	40	0
92573	40	40	0
92597	6	40	0
92650	34	40	0
92794	25	40	0
92814	40	40	0
92873	13	40	0
92873	40	40	0
92958	3	40	0
92978	2	40	0
93054	40	40	0
93129	40	40	0
93139	40	40	0
93255	40	40	0
93263	40	40	0
93302	30	40	0
93321	40	40	0
93411	40	40	0
93460	40	40	0
93582	40	40	0
93610	40	40	0
93622	40	40	0
93750	40	40	0
93768	40	40	0
93782	40	40	0
93817	27	40	0
93842	13	40	0
93903	2	40	0
93943	40	40	0
94005	40	40	0
94086	1	40	0
94089	40	40	0
94094	40	40	0
94174	40	40	0
94212	40	40	0
94288	5	40	0
94346	40	40	0
94369	40	40	0
94418	4	40	0
94461	1	40	0
94529	40	40	0
94532	40	40	0
94571	40	40	0
94582	40	40	0
94636	40	40	0
94751	40	40	0
94882	19	40	0
94932	40	40	0
95069	40	40	0
95084	40	40	0
95125	40	40	0
95139	40	40	0
95212	40	40	0
95238	40	40	0
95252	40	40	0
95417	40	40	0
95433	5	40	0
95554	40	40	0
95560	8	40	0
95573	40	40	0
95726	1	40	0
95736	40	40	0
95738	40	40	0
95770	40	40	0
95816	40	40	0
95822	40	40	0
95824	1	40	0
95878	1	40	0
95900	40	40	0
95994	36	40	0
96042	2	40	0
96083	40	40	0
96094	40	40	0
96097	40	40	0
96109	40	40	0
96133	40	40	0
96171	2	40	0
96222	40	40	0
96239	40	40	0
96254	40	40	0
96279	40	40	0
96457	14	40	0
96475	40	40	0
96479	40	40	0
96479	40	40	0
96541	22	40	0
96585	40	40	0
96674	40	40	0
96682	40	40	0
96695	40	40	0
96723	40	40	0
96734	40	40	0
96749	9	40	0
96764	40	40	0
96873	40	40	0
96877	40	40	0
96939	40	40	0
96988	40	40	0
97023	3	40	0
97037	1	40	0
97044	40	40	0
97115	40	40	0
97120	40	40	0
97202	1	40	0
97211	3	40	0
97215	24	40	0
97226	24	40	0
97242	40	40	0
97345	40	40	0
97357	40	40	0
97495	40	40	0
97540	40	40	0
97553	1	40	0
97566	4	40	0
97567	36	40	0
97711	40	40	0
97750	21	40	0
97756	40	40	0
97821	5	40	0
97883	40	40	0
97907	40	40	0
97926	40	40	0
97982	40	40	0
98004	40	40	0
98026	40	40	0
98086	40	40	0
98089	40	40	0
98174	40	40	0
98273	40	40	0
98333	40	40	0
98395	32	40	0
98422	40	40	0
98571	40	40	0
98616	40	40	0
98700	40	40	0
98703	40	40	0
98724	40	40	0
98759	40	40	0
98848	15	40	0
98896	40	40	0
98901	40	40	0
98904	5	40	0
98967	40	40	0
98972	40	40	0
98975	3	40	0
99091	40	40	0
99178	40	40	0
99194	12	40	0
99252	40	40	0
99276	6	40	0
99286	1	40	0
99297	40	40	0
99315	40	40	0
99361	1	40	0
99366	40	40	0
99460	29	40	0
99531	4	40	0
99670	32	40	0
99708	3	40	0
99738	3	40	0
99765	40	40	0
99766	40	40	0
99796	22	40	0
99847	40	40	0
99852	1	40	0
99926	40	40	0
99939	40	40	0
99967	1	40	0
