position	x	n	folded
67538	6	40	0
67575	34	40	0
67624	40	40	0
67648	9	40	0
67783	40	40	0
67825	40	40	0
67841	40	40	0
67864	40	40	0
67971	2	40	0
67990	40	40	0
68043	40	40	0
68058	40	40	0
68074	40	40	0
68133	40	40	0
68161	40	40	0
68170	40	40	0
68194	16	40	0
68250	9	40	0
68364	16	40	0
68377	1	40	0
68523	4	40	0
68578	40	40	0
68579	40	40	0
68607	40	40	0
68647	3	40	0
68663	40	40	0
68678	40	40	0
68814	40	40	0
68832	1	40	0
68952	40	40	0
69086	40	40	0
69110	17	40	0
69125	40	40	0
69151	40	40	0
69181	2	40	0
69234	1	40	0
69238	40	40	0
69325	40	40	0
69364	40	40	0
69369	40	40	0
69382	15	40	0
69399	40	40	0
69445	15	40	0
69550	40	40	0
69620	40	40	0
69676	40	40	0
69689	40	40	0
69786	40	40	0
69854	40	40	0
69880	40	40	0
69910	2	40	0
69963	40	40	0
69977	2	40	0
69995	40	40	0
70007	2	40	0
70127	40	40	0
70196	9	40	0
70249	40	40	0
70415	40	40	0
70425	13	40	0
70481	40	40	0
70541	40	40	0
70558	1	40	0
70564	40	40	0
70569	40	40	0
70581	40	40	0
70582	14	40	0
70615	26	40	0
70623	40	40	0
70659	40	40	0
70699	2	40	0
70699	26	40	0
70734	40	40	0
70734	40	40	0
70858	7	40	0
70888	40	40	0
70909	40	40	0
70954	40	40	0
70989	40	40	0
71115	40	40	0
71115	40	40	0
71160	40	40	0
71193	40	40	0
71197	2	40	0
71222	40	40	0
71223	17	40	0
71244	40	40	0
71281	2	40	0
71297	40	40	0
71328	40	40	0
71346	40	40	0
71607	40	40	0
71672	40	40	0
71695	40	40	0
71731	21	40	0
71745	21	40	0
71808	20	40	0
71848	40	40	0
71909	1	40	0
72020	40	40	0
72096	1	40	0
72130	40	40	0
72170	40	40	0
72213	3	40	0
72216	40	40	0
72217	40	40	0
72346	4	40	0
72431	40	40	0
72439	9	40	0
72453	3	40	0
72530	40	40	0
72727	1	40	0
72853	40	40	0
72996	40	40	0
73023	40	40	0
73058	40	40	0
73200	40	40	0
73302	40	40	0
73306	1	40	0
73326	40	40	0
73350	40	40	0
73385	40	40	0
73428	40	40	0
73523	22	40	0
73543	16	40	0
73648	40	40	0
73678	22	40	0
73700	4	40	0
73745	40	40	0
73758	21	40	0
73906	13	40	0
73953	40	40	0
73978	13	40	0
74023	2	40	0
74030	40	40	0
74063	40	40	0
74073	40	40	0
74112	1	40	0
74121	1	40	0
74139	40	40	0
74153	40	40	0
74165	40	40	0
74242	40	40	0
74263	40	40	0
74284	40	40	0
74284	6	40	0
74328	2	40	0
74338	40	40	0
74437	40	40	0
74444	8	40	0
74450	40	40	0
74555	40	40	0
74581	40	40	0
74585	40	40	0
74608	40	40	0
74642	40	40	0
74669	40	40	0
74718	40	40	0
74802	3	40	0
74808	40	40	0
74809	40	40	0
74811	24	40	0
74924	40	40	0
74945	40	40	0
74946	40	40	0
75020	40	40	0
75053	40	40	0
75090	2	40	0
75130	2	40	0
75170	40	40	0
75245	40	40	0
75247	40	40	0
75250	40	40	0
75338	40	40	0
75366	40	40	0
75459	40	40	0
75566	40	40	0
75581	7	40	0
75606	40	40	0
75620	40	40	0
75700	40	40	0
75721	9	40	0
75916	40	40	0
76007	40	40	0
76077	40	40	0
76123	40	40	0
76215	3	40	0
76345	40	40	0
76346	40	40	0
76347	40	40	0
76400	40	40	0
76525	7	40	0
76568	40	40	0
76586	40	40	0
76607	40	40	0
76628	1	40	0
76639	6	40	0
76691	40	40	0
76750	40	40	0
76802	40	40	0
76879	40	40	0
76943	40	40	0
77045	2	40	0
77057	40	40	0
77108	40	40	0
77157	39	40	0
77237	39	40	0
77247	39	40	0
77309	3	40	0
77348	1	40	0
77356	1	40	0
77383	2	40	0
77401	1	40	0
77412	40	40	0
77438	1	40	0
77444	1	40	0
77461	40	40	0
77479	1	40	0
77527	40	40	0
77562	2	40	0
77567	20	40	0
77629	38	40	0
77635	40	40	0
77638	3	40	0
77669	5	40	0
77720	40	40	0
77767	40	40	0
77774	38	40	0
77803	2	40	0
77804	38	40	0
77820	40	40	0
77842	40	40	0
77884	40	40	0
77892	38	40	0
77912	5	40	0
77959	2	40	0
77984	38	40	0
78003	40	40	0
78017	40	40	0
78042	38	40	0
78088	2	40	0
78129	2	40	0
78148	40	40	0
78162	38	40	0
78181	40	40	0
78275	40	40	0
78290	38	40	0
78378	2	40	0
78390	38	40	0
78443	40	40	0
78444	19	40	0
78470	2	40	0
78496	20	40	0
78528	2	40	0
78532	2	40	0
78546	33	40	0
78629	38	40	0
78641	40	40	0
78652	38	40	0
78686	7	40	0
78776	12	40	0
78782	12	40	0
78874	11	40	0
78904	40	40	0
78932	2	40	0
79013	2	40	0
79086	25	40	0
79093	40	40	0
79112	40	40	0
79188	40	40	0
79204	5	40	0
79211	40	40	0
79217	2	40	0
79231	40	40	0
79237	40	40	0
79293	38	40	0
79328	2	40	0
79361	1	40	0
79425	39	40	0
79435	2	40	0
79439	39	40	0
79446	1	40	0
79458	1	40	0
79462	40	40	0
79471	1	40	0
79524	1	40	0
79531	39	40	0
79598	1	40	0
79621	1	40	0
79640	39	40	0
79641	1	40	0
79713	39	40	0
79718	40	40	0
79718	39	40	0
79719	40	40	0
79738	3	40	0
79750	2	40	0
79754	1	40	0
79774	1	40	0
79802	1	40	0
79830	39	40	0
79840	1	40	0
79859	39	40	0
79905	1	40	0
79906	40	40	0
79907	3	40	0
79948	40	40	0
80050	1	40	0
80179	39	40	0
80229	39	40	0
80251	1	40	0
80285	1	40	0
80286	1	40	0
80336	1	40	0
80350	1	40	0
80357	1	40	0
80375	39	40	0
80402	33	40	0
80452	1	40	0
80498	1	40	0
80517	39	40	0
80524	39	40	0
80561	1	40	0
80605	1	40	0
80617	39	40	0
80665	1	40	0
80689	30	40	0
80712	1	40	0
80738	40	40	0
80803	8	40	0
80874	2	40	0
80912	39	40	0
80933	39	40	0
80943	40	40	0
80943	1	40	0
80952	1	40	0
80965	1	40	0
81022	1	40	0
81051	1	40	0
81114	6	40	0
81121	40	40	0
81131	39	40	0
81171	1	40	0
81175	1	40	0
81180	1	40	0
81224	4	40	0
81286	13	40	0
81295	40	40	0
81340	1	40	0
81389	39	40	0
81456	1	40	0
81469	39	40	0
81475	40	40	0
81569	4	40	0
81594	1	40	0
81618	4	40	0
81635	39	40	0
81734	40	40	0
81766	39	40	0
81793	39	40	0
81810	1	40	0
81827	40	40	0
81831	1	40	0
81870	40	40	0
81907	3	40	0
81912	40	40	0
81912	1	40	0
81927	1	40	0
81941	39	40	0
81957	1	40	0
81990	39	40	0
82012	39	40	0
82081	1	40	0
82087	1	40	0
82102	1	40	0
82133	5	40	0
82203	40	40	0
82205	40	40	0
82259	40	40	0
82293	40	40	0
82296	5	40	0
82297	40	40	0
82471	40	40	0
82496	25	40	0
82517	15	40	0
82656	40	40	0
82670	40	40	0
82706	40	40	0
82733	1	40	0
82790	40	40	0
82792	26	40	0
82802	40	40	0
82855	40	40	0
83004	40	40	0
83040	40	40	0
83074	40	40	0
83118	40	40	0
83143	40	40	0
83179	2	40	0
83219	27	40	0
83332	40	40	0
83372	40	40	0
83441	40	40	0
83447	1	40	0
83521	40	40	0
83529	40	40	0
83604	10	40	0
83697	40	40	0
83697	1	40	0
83698	40	40	0
83718	40	40	0
83741	40	40	0
83764	40	40	0
83773	9	40	0
83916	40	40	0
83927	40	40	0
84014	40	40	0
84166	40	40	0
84238	40	40	0
84246	4	40	0
84266	40	40	0
84299	40	40	0
84539	40	40	0
84558	40	40	0
84585	40	40	0
84688	40	40	0
84734	40	40	0
84835	2	40	0
84868	1	40	0
84898	40	40	0
84898	16	40	0
84905	24	40	0
85054	40	40	0
85069	16	40	0
85088	40	40	0
85157	8	40	0
85226	40	40	0
85261	40	40	0
85345	21	40	0
85363	40	40	0
85382	40	40	0
85439	40	40	0
85450	40	40	0
85469	40	40	0
85585	40	40	0
85621	6	40	0
85667	40	40	0
85782	40	40	0
85822	40	40	0
85887	40	40	0
85975	6	40	0
86019	40	40	0
86055	40	40	0
86084	40	40	0
86104	40	40	0
86134	40	40	0
86137	40	40	0
86147	2	40	0
86217	18	40	0
86349	17	40	0
86366	2	40	0
86376	40	40	0
86470	1	40	0
86479	40	40	0
86499	40	40	0
86551	40	40	0
86578	40	40	0
86607	11	40	0
86654	40	40	0
86692	40	40	0
86755	40	40	0
86875	33	40	0
86954	2	40	0
86961	40	40	0
86966	40	40	0
87009	40	40	0
87129	40	40	0
87135	40	40	0
87150	40	40	0
87174	8	40	0
87207	40	40	0
87339	40	40	0
87360	3	40	0
87394	40	40	0
87412	40	40	0
87474	40	40	0
87475	15	40	0
87494	16	40	0
87507	40	40	0
87577	40	40	0
87603	40	40	0
87616	5	40	0
87692	15	40	0
87692	6	40	0
87767	1	40	0
87858	40	40	0
87889	8	40	0
87896	40	40	0
87902	40	40	0
87915	40	40	0
87916	40	40	0
87976	6	40	0
87995	6	40	0
88049	40	40	0
88148	40	40	0
88193	40	40	0
88199	1	40	0
88261	40	40	0
88287	40	40	0
88297	40	40	0
88310	40	40	0
88311	39	40	0
88347	40	40	0
88570	40	40	0
88692	1	40	0
88708	2	40	0
88751	40	40	0
88770	12	40	0
88799	40	40	0
88883	23	40	0
88885	40	40	0
88913	40	40	0
88976	40	40	0
89073	40	40	0
89109	40	40	0
89162	40	40	0
89164	40	40	0
89354	1	40	0
89446	40	40	0
89474	40	40	0
89503	5	40	0
89545	40	40	0
89552	40	40	0
89600	40	40	0
89683	5	40	0
89695	40	40	0
89735	40	40	0
89760	40	40	0
89770	40	40	0
89790	40	40	0
89792	40	40	0
89826	40	40	0
89882	5	40	0
89913	1	40	0
89933	40	40	0
89968	40	40	0
90014	40	40	0
90015	5	40	0
90020	40	40	0
90035	40	40	0
90081	40	40	0
90194	40	40	0
90200	40	40	0
90210	40	40	0
90419	40	40	0
90455	40	40	0
90516	40	40	0
90556	40	40	0
90573	1	40	0
90601	12	40	0
90628	5	40	0
90655	40	40	0
90734	40	40	0
90753	40	40	0
90854	40	40	0
90872	1	40	0
90876	40	40	0
90914	6	40	0
90944	40	40	0
90966	40	40	0
90981	40	40	0
91013	40	40	0
91036	1	40	0
91052	40	40	0
91061	40	40	0
91070	4	40	0
91085	40	40	0
91220	40	40	0
91222	40	40	0
91273	31	40	0
91277	9	40	0
91278	9	40	0
91287	10	40	0
91313	6	40	0
91333	5	40	0
91358	3	40	0
91386	40	40	0
91467	10	40	0
91488	10	40	0
91604	40	40	0
91618	1	40	0
91635	40	40	0
91641	28	40	0
91689	40	40	0
91693	22	40	0
91702	40	40	0
91744	37	40	0
91779	1	40	0
91790	3	40	0
91891	9	40	0
91937	40	40	0
91987	40	40	0
92029	40	40	0
92055	5	40	0
92075	40	40	0
92087	6	40	0
92127	40	40	0
92151	40	40	0
92166	40	40	0
92247	31	40	0
92332	9	40	0
92408	40	40	0
92554	40	40	0
92604	40	40	0
92750	40	40	0
92773	40	40	0
92777	40	40	0
92792	40	40	0
92824	3	40	0
92932	40	40	0
93036	40	40	0
93111	40	40	0
93128	40	40	0
93153	40	40	0
93153	40	40	0
93170	40	40	0
93196	40	40	0
93262	11	40	0
93266	2	40	0
93327	40	40	0
93381	22	40	0
93415	18	40	0
93463	40	40	0
93653	4	40	0
93720	40	40	0
93727	3	40	0
93820	40	40	0
93844	40	40	0
93929	40	40	0
93967	1	40	0
94025	40	40	0
94095	40	40	0
94109	40	40	0
94176	40	40	0
94183	40	40	0
94292	40	40	0
94311	40	40	0
94313	10	40	0
94341	40	40	0
94350	1	40	0
94424	40	40	0
94433	2	40	0
94452	40	40	0
94454	40	40	0
94455	40	40	0
94462	4	40	0
94477	40	40	0
94534	40	40	0
94537	40	40	0
94543	40	40	0
94573	40	40	0
94589	40	40	0
94596	40	40	0
94604	40	40	0
94607	15	40	0
94619	40	40	0
94628	40	40	0
94649	40	40	0
94696	40	40	0
94910	1	40	0
94920	6	40	0
94939	40	40	0
95046	40	40	0
95149	40	40	0
95156	40	40	0
95163	40	40	0
95393	40	40	0
95428	1	40	0
95454	40	40	0
95460	40	40	0
95473	40	40	0
95522	40	40	0
95600	40	40	0
95640	40	40	0
95652	40	40	0
95656	2	40	0
95671	40	40	0
95673	40	40	0
95752	40	40	0
95754	40	40	0
95885	1	40	0
95889	40	40	0
95892	40	40	0
95912	40	40	0
95956	40	40	0
95980	40	40	0
95988	2	40	0
96084	2	40	0
96155	1	40	0
96211	40	40	0
96238	40	40	0
96253	40	40	0
96321	3	40	0
96322	40	40	0
96368	40	40	0
96394	40	40	0
96413	1	40	0
96484	40	40	0
96531	1	40	0
96640	40	40	0
96765	1	40	0
96768	40	40	0
96769	40	40	0
96860	40	40	0
96866	40	40	0
96933	40	40	0
96973	40	40	0
96974	14	40	0
96982	40	40	0
97011	40	40	0
97046	40	40	0
97063	9	40	0
97067	40	40	0
97086	40	40	0
97136	3	40	0
97171	24	40	0
97213	40	40	0
97243	40	40	0
97291	40	40	0
97367	40	40	0
97406	40	40	0
97485	7	40	0
97560	40	40	0
97642	40	40	0
97666	40	40	0
97672	2	40	0
97699	40	40	0
97714	40	40	0
97753	40	40	0
97755	40	40	0
97804	1	40	0
97807	9	40	0
97822	1	40	0
97828	40	40	0
97882	1	40	0
97900	40	40	0
97963	40	40	0
97994	7	40	0
98048	40	40	0
98113	40	40	0
98163	40	40	0
98185	3	40	0
98188	38	40	0
98227	1	40	0
98231	1	40	0
98303	2	40	0
98304	38	40	0
98307	2	40	0
98380	2	40	0
98441	40	40	0
98492	40	40	0
98496	38	40	0
98533	38	40	0
98555	38	40	0
98594	2	40	0
98610	2	40	0
98618	2	40	0
98625	38	40	0
98673	40	40	0
98699	2	40	0
98701	1	40	0
98701	40	40	0
98711	4	40	0
98717	40	40	0
98725	2	40	0
98755	40	40	0
98763	2	40	0
98840	2	40	0
98848	23	40	0
98868	40	40	0
99013	40	40	0
99013	40	40	0
99071	38	40	0
99139	38	40	0
99149	38	40	0
99171	38	40	0
99204	2	40	0
99283	3	40	0
99297	40	40	0
99375	38	40	0
99380	38	40	0
99431	2	40	0
99458	2	40	0
99480	2	40	0
99497	40	40	0
99502	7	40	0
99540	38	40	0
99559	2	40	0
99658	40	40	0
99668	40	40	0
99670	30	40	0
99691	40	40	0
99746	38	40	0
99753	2	40	0
99795	5	40	0
99821	1	40	0
99828	38	40	0
99858	2	40	0
99890	1	40	0
99900	40	40	0
99904	40	40	0
99921	3	40	0
99942	2	40	0
99947	2	40	0
99954	40	40	0
99969	38	40	0
