position	x	n	folded
52892	1	40	0
52946	15	40	0
52980	25	40	0
53096	15	40	0
53120	15	40	0
53131	15	40	0
53142	25	40	0
53236	25	40	0
53241	40	40	0
53274	25	40	0
53324	15	40	0
53351	25	40	0
53367	25	40	0
53368	40	40	0
53420	40	40	0
53425	40	40	0
53465	26	40	0
53580	26	40	0
53647	14	40	0
53653	26	40	0
53658	26	40	0
53727	23	40	0
53728	17	40	0
53819	18	40	0
53838	18	40	0
53914	22	40	0
53970	19	40	0
53992	40	40	0
53997	21	40	0
54022	19	40	0
54115	40	40	0
54128	40	40	0
54151	40	40	0
54185	19	40	0
54225	19	40	0
54287	21	40	0
54339	40	40	0
54344	40	40	0
54374	1	40	0
54382	40	40	0
54489	40	40	0
54509	19	40	0
54609	40	40	0
54651	40	40	0
54678	18	40	0
54705	40	40	0
54717	20	40	0
54757	40	40	0
54890	19	40	0
54940	18	40	0
55002	18	40	0
55030	18	40	0
55039	18	40	0
55065	1	40	0
55084	22	40	0
55121	21	40	0
55138	40	40	0
55184	22	40	0
55240	18	40	0
55289	40	40	0
55290	18	40	0
55320	22	40	0
55343	22	40	0
55348	22	40	0
55361	22	40	0
55369	40	40	0
55404	40	40	0
55454	18	40	0
55494	18	40	0
55520	22	40	0
55710	22	40	0
55734	22	40	0
55762	23	40	0
55833	23	40	0
55872	40	40	0
55877	17	40	0
55883	40	40	0
55890	23	40	0
55893	3	40	0
55943	40	40	0
56016	40	40	0
56038	17	40	0
56077	17	40	0
56093	13	40	0
56111	17	40	0
56134	17	40	0
56196	17	40	0
56213	16	40	0
56356	40	40	0
56378	40	40	0
56380	17	40	0
56453	17	40	0
56524	22	40	0
56576	40	40	0
56627	18	40	0
56656	40	40	0
56686	22	40	0
56712	1	40	0
56730	18	40	0
56737	18	40	0
56746	22	40	0
56769	18	40	0
56774	22	40	0
56826	40	40	0
56849	22	40	0
56864	40	40	0
56907	22	40	0
56918	22	40	0
56919	40	40	0
56919	22	40	0
56931	18	40	0
56966	21	40	0
56980	19	40	0
57046	19	40	0
57053	21	40	0
57109	10	40	0
57123	19	40	0
57137	19	40	0
57163	40	40	0
57185	21	40	0
57217	19	40	0
57227	19	40	0
57306	22	40	0
57370	18	40	0
57381	18	40	0
57382	40	40	0
57427	40	40	0
57442	22	40	0
57449	40	40	0
57452	40	40	0
57506	4	40	0
57545	40	40	0
57619	18	40	0
57646	22	40	0
57676	22	40	0
57715	18	40	0
57753	40	40	0
57771	22	40	0
57881	1	40	0
57935	40	40	0
58054	40	40	0
58093	16	40	0
58108	4	40	0
58125	24	40	0
58183	16	40	0
58215	12	40	0
58236	16	40	0
58245	16	40	0
58246	24	40	0
58246	4	40	0
58363	24	40	0
58402	10	40	0
58430	24	40	0
58503	16	40	0
58638	16	40	0
58682	16	40	0
58738	4	40	0
58746	16	40	0
58757	24	40	0
58758	40	40	0
58817	17	40	0
58848	23	40	0
58853	17	40	0
58883	17	40	0
58939	6	40	0
58949	3	40	0
58963	16	40	0
59065	40	40	0
59125	40	40	0
59144	14	40	0
59195	15	40	0
59204	25	40	0
59236	15	40	0
59264	15	40	0
59291	25	40	0
59304	40	40	0
59316	40	40	0
59316	40	40	0
59318	15	40	0
59356	25	40	0
59365	15	40	0
59394	2	40	0
59405	15	40	0
59556	17	40	0
59595	17	40	0
59597	2	40	0
59612	23	40	0
59696	40	40	0
59698	17	40	0
59712	23	40	0
59725	1	40	0
59785	15	40	0
59794	25	40	0
59853	40	40	0
59875	40	40	0
59878	13	40	0
59915	13	40	0
59924	27	40	0
59956	40	40	0
59986	8	40	0
60014	10	40	0
60049	30	40	0
60078	40	40	0
60123	2	40	0
60124	40	40	0
60160	32	40	0
60186	8	40	0
60216	8	40	0
60234	8	40	0
60250	8	40	0
60303	8	40	0
60341	1	40	0
60394	8	40	0
60439	8	40	0
60453	8	40	0
60517	32	40	0
60541	40	40	0
60550	32	40	0
60603	40	40	0
60648	8	40	0
60686	8	40	0
60693	32	40	0
60757	31	40	0
60792	1	40	0
60837	10	40	0
60864	10	40	0
60865	30	40	0
60914	40	40	0
61011	40	40	0
61110	10	40	0
61112	10	40	0
61121	30	40	0
61128	30	40	0
61164	10	40	0
61174	10	40	0
61194	10	40	0
61213	10	40	0
61223	10	40	0
61267	1	40	0
61283	6	40	0
61283	6	40	0
61303	34	40	0
61308	6	40	0
61324	21	40	0
61342	1	40	0
61343	34	40	0
61350	2	40	0
61365	6	40	0
61424	34	40	0
61431	6	40	0
61489	2	40	0
61534	6	40	0
61539	34	40	0
61540	34	40	0
61572	40	40	0
61593	26	40	0
61618	34	40	0
61680	34	40	0
61685	34	40	0
61687	34	40	0
61713	24	40	0
61716	6	40	0
61728	6	40	0
61734	40	40	0
61745	6	40	0
61762	3	40	0
61804	40	40	0
61827	6	40	0
61836	6	40	0
61840	1	40	0
61851	5	40	0
61905	6	40	0
61959	6	40	0
61972	6	40	0
62044	34	40	0
62103	34	40	0
62143	40	40	0
62151	34	40	0
62173	6	40	0
62196	40	40	0
62308	4	40	0
62323	34	40	0
62326	40	40	0
62344	6	40	0
62363	34	40	0
62364	6	40	0
62392	34	40	0
62394	34	40	0
62411	40	40	0
62420	34	40	0
62476	5	40	0
62479	6	40	0
62506	34	40	0
62516	7	40	0
62516	34	40	0
62516	12	40	0
62545	6	40	0
62572	6	40	0
62650	34	40	0
62668	33	40	0
62678	7	40	0
62681	40	40	0
62712	11	40	0
62811	2	40	0
62848	40	40	0
62861	5	40	0
62864	6	40	0
62875	40	40	0
62933	40	40	0
62994	34	40	0
63013	40	40	0
63022	22	40	0
63033	40	40	0
63038	40	40	0
63107	34	40	0
63119	10	40	0
63164	6	40	0
63243	34	40	0
63325	6	40	0
63374	40	40	0
63377	6	40	0
63401	34	40	0
63410	34	40	0
63435	6	40	0
63500	40	40	0
63601	40	40	0
63616	7	40	0
63618	7	40	0
63626	7	40	0
63680	40	40	0
63700	40	40	0
63701	40	40	0
63714	7	40	0
63730	7	40	0
63756	40	40	0
63768	1	40	0
63781	33	40	0
63800	1	40	0
63856	11	40	0
63919	9	40	0
63949	7	40	0
63972	33	40	0
63982	7	40	0
64024	33	40	0
64052	40	40	0
64062	4	40	0
64069	7	40	0
64135	7	40	0
64149	40	40	0
64201	40	40	0
64226	7	40	0
64297	40	40	0
64299	33	40	0
64349	33	40	0
64413	6	40	0
64436	6	40	0
64439	6	40	0
64451	34	40	0
64474	6	40	0
64541	40	40	0
64583	6	40	0
64599	33	40	0
64622	6	40	0
64625	6	40	0
64644	40	40	0
64663	6	40	0
64702	6	40	0
64758	1	40	0
64762	34	40	0
64798	6	40	0
64799	6	40	0
64817	6	40	0
64874	3	40	0
64885	40	40	0
64988	5	40	0
64998	35	40	0
65142	35	40	0
65156	17	40	0
65168	35	40	0
65183	40	40	0
65195	35	40	0
65204	40	40	0
65205	5	40	0
65222	5	40	0
65236	5	40	0
65265	40	40	0
65308	5	40	0
65365	3	40	0
65394	5	40	0
65630	35	40	0
65638	40	40	0
65668	35	40	0
65671	40	40	0
65708	35	40	0
65712	35	40	0
65713	4	40	0
65733	5	40	0
65740	5	40	0
65751	5	40	0
65769	3	40	0
65820	6	40	0
65853	5	40	0
65882	35	40	0
65907	40	40	0
65920	5	40	0
65988	40	40	0
66026	5	40	0
66031	5	40	0
66059	35	40	0
66068	5	40	0
66078	35	40	0
66081	5	40	0
66109	10	40	0
66132	9	40	0
66158	5	40	0
66176	1	40	0
66203	5	40	0
66206	35	40	0
66215	35	40	0
66260	40	40	0
66265	23	40	0
66270	34	40	0
66288	6	40	0
66386	6	40	0
66442	34	40	0
66494	40	40	0
66498	34	40	0
66525	5	40	0
66527	35	40	0
66537	35	40	0
66541	5	40	0
66566	40	40	0
66591	5	40	0
66671	5	40	0
66674	1	40	0
66700	5	40	0
66778	5	40	0
66810	35	40	0
66825	4	40	0
66841	37	40	0
66849	37	40	0
66857	3	40	0
66972	37	40	0
66974	37	40	0
66996	1	40	0
67036	3	40	0
67057	40	40	0
67122	5	40	0
67172	35	40	0
67191	40	40	0
67243	36	40	0
67282	4	40	0
67361	40	40	0
67372	4	40	0
67382	40	40	0
67394	40	40	0
67433	5	40	0
67436	5	40	0
67448	5	40	0
67458	5	40	0
67465	3	40	0
67473	5	40	0
67504	5	40	0
67519	5	40	0
67522	40	40	0
67552	5	40	0
67558	40	40	0
67572	2	40	0
67578	31	40	0
67618	34	40	0
67636	5	40	0
67663	40	40	0
67704	5	40	0
67730	35	40	0
67765	35	40	0
67797	35	40	0
67888	5	40	0
67923	40	40	0
67927	30	40	0
67984	5	40	0
67997	40	40	0
68012	40	40	0
68015	40	40	0
68065	40	40	0
68092	11	40	0
68133	5	40	0
68166	12	40	0
68186	35	40	0
68242	21	40	0
68274	35	40	0
68327	35	40	0
68365	5	40	0
68388	40	40	0
68390	5	40	0
68394	5	40	0
68444	5	40	0
68586	5	40	0
68587	5	40	0
68600	5	40	0
68600	5	40	0
68648	35	40	0
68705	40	40	0
68709	35	40	0
68815	1	40	0
68828	1	40	0
68913	34	40	0
68913	34	40	0
68916	40	40	0
68952	6	40	0
68971	6	40	0
69012	34	40	0
69018	6	40	0
69060	2	40	0
69124	40	40	0
69158	6	40	0
69272	6	40	0
69348	6	40	0
69353	6	40	0
69355	34	40	0
69376	34	40	0
69409	6	40	0
69424	4	40	0
69470	40	40	0
69475	4	40	0
69479	36	40	0
69504	2	40	0
69615	40	40	0
69641	40	40	0
69642	40	40	0
69652	2	40	0
69682	40	40	0
69689	4	40	0
69719	36	40	0
69784	4	40	0
69827	40	40	0
69874	40	40	0
69879	40	40	0
69893	36	40	0
69909	1	40	0
69912	40	40	0
69916	40	40	0
69938	36	40	0
69991	40	40	0
70003	40	40	0
70047	36	40	0
70125	36	40	0
70125	40	40	0
70141	4	40	0
70175	40	40	0
70179	36	40	0
70202	7	40	0
70207	4	40	0
70229	4	40	0
70242	35	40	0
70261	4	40	0
70293	4	40	0
70303	40	40	0
70381	36	40	0
70410	1	40	0
70464	36	40	0
70541	4	40	0
70569	40	40	0
70592	2	40	0
70609	40	40	0
70626	4	40	0
70650	4	40	0
70708	40	40	0
70815	4	40	0
70829	40	40	0
70933	5	40	0
70936	5	40	0
70942	35	40	0
70952	35	40	0
71010	1	40	0
71017	5	40	0
71022	5	40	0
71042	35	40	0
71050	35	40	0
71061	5	40	0
71075	5	40	0
71142	17	40	0
71200	35	40	0
71297	35	40	0
71305	5	40	0
71318	5	40	0
71322	40	40	0
71357	35	40	0
71362	5	40	0
71404	40	40	0
71406	5	40	0
71408	40	40	0
71443	1	40	0
71500	6	40	0
71555	5	40	0
71563	1	40	0
71587	5	40	0
71614	40	40	0
71638	5	40	0
71649	4	40	0
71679	5	40	0
71734	30	40	0
71769	1	40	0
71791	35	40	0
71821	35	40	0
71829	5	40	0
71868	40	40	0
71875	5	40	0
71887	5	40	0
71904	5	40	0
72006	5	40	0
72018	34	40	0
72081	34	40	0
72119	40	40	0
72157	34	40	0
72159	6	40	0
72264	4	40	0
72271	5	40	0
72304	40	40	0
72319	35	40	0
72339	40	40	0
72355	16	40	0
72366	5	40	0
72459	35	40	0
72460	15	40	0
72478	15	40	0
72487	40	40	0
72492	35	40	0
72558	35	40	0
72563	5	40	0
72570	40	40	0
72589	5	40	0
72616	10	40	0
72695	5	40	0
72726	5	40	0
72768	5	40	0
72782	35	40	0
72865	40	40	0
72877	36	40	0
72888	36	40	0
72894	4	40	0
72937	20	40	0
72943	40	40	0
73020	40	40	0
73032	8	40	0
73036	4	40	0
73072	37	40	0
73134	6	40	0
73135	37	40	0
73198	37	40	0
73226	6	40	0
73344	38	40	0
73359	2	40	0
73395	2	40	0
73437	3	40	0
73445	1	40	0
73470	3	40	0
73519	1	40	0
73529	40	40	0
73529	3	40	0
73545	40	40	0
73633	37	40	0
73660	2	40	0
73689	37	40	0
73723	2	40	0
73762	37	40	0
73805	37	40	0
73901	3	40	0
73970	3	40	0
73980	37	40	0
73987	40	40	0
74037	3	40	0
74074	14	40	0
74086	37	40	0
74122	40	40	0
74142	37	40	0
74230	3	40	0
74255	40	40	0
74268	40	40	0
74281	40	40	0
74281	37	40	0
74297	3	40	0
74311	37	40	0
74358	37	40	0
74380	3	40	0
74396	36	40	0
74411	36	40	0
74416	28	40	0
74434	36	40	0
74500	8	40	0
74514	37	40	0
74519	3	40	0
74540	3	40	0
74567	1	40	0
74571	37	40	0
74606	40	40	0
74633	3	40	0
74659	37	40	0
74678	5	40	0
74688	40	40	0
74739	37	40	0
74784	37	40	0
74824	3	40	0
74853	37	40	0
74900	40	40	0
74923	13	40	0
74991	37	40	0
75018	3	40	0
75033	37	40	0
75093	3	40	0
75163	40	40	0
75186	4	40	0
75216	40	40	0
75234	40	40	0
75237	36	40	0
75249	12	40	0
75256	36	40	0
75256	40	40	0
75348	4	40	0
75444	4	40	0
75454	36	40	0
75464	2	40	0
75483	40	40	0
75536	36	40	0
75571	40	40	0
75576	40	40	0
75591	18	40	0
75603	40	40	0
75664	35	40	0
75692	5	40	0
75753	40	40	0
75775	37	40	0
75795	14	40	0
75802	3	40	0
75831	22	40	0
75871	9	40	0
75956	3	40	0
75975	24	40	0
75978	3	40	0
75987	37	40	0
75991	3	40	0
76019	40	40	0
76138	5	40	0
76181	40	40	0
76186	37	40	0
76201	40	40	0
76247	39	40	0
76288	40	40	0
76303	1	40	0
76367	1	40	0
76396	32	40	0
76404	1	40	0
76451	2	40	0
76463	40	40	0
76481	38	40	0
76501	38	40	0
76529	38	40	0
76541	1	40	0
76547	40	40	0
76597	40	40	0
76620	38	40	0
76640	38	40	0
76654	40	40	0
76656	2	40	0
76695	2	40	0
76714	38	40	0
76750	38	40	0
76856	2	40	0
76890	38	40	0
76944	25	40	0
76954	2	40	0
77015	38	40	0
77089	40	40	0
77095	2	40	0
77135	40	40	0
77160	38	40	0
77175	40	40	0
77191	38	40	0
77197	2	40	0
77226	19	40	0
77248	40	40	0
77250	2	40	0
77251	38	40	0
77284	38	40	0
77286	5	40	0
77297	3	40	0
77309	5	40	0
77392	40	40	0
77427	40	40	0
77501	2	40	0
77551	40	40	0
77556	40	40	0
77683	2	40	0
77739	38	40	0
77770	38	40	0
77777	40	40	0
77842	2	40	0
77853	40	40	0
77887	40	40	0
77913	37	40	0
77930	37	40	0
77935	3	40	0
77953	40	40	0
77954	13	40	0
77978	40	40	0
77978	37	40	0
77990	37	40	0
77994	40	40	0
78001	3	40	0
78019	3	40	0
78073	37	40	0
78107	40	40	0
78146	3	40	0
78147	37	40	0
78160	3	40	0
78161	3	40	0
78177	3	40	0
78212	3	40	0
78237	40	40	0
78292	3	40	0
78293	5	40	0
78352	3	40	0
78367	37	40	0
78374	37	40	0
78459	3	40	0
78475	3	40	0
78585	40	40	0
78592	40	40	0
78778	40	40	0
78797	3	40	0
78819	33	40	0
78831	3	40	0
78834	37	40	0
78866	37	40	0
78918	3	40	0
78964	2	40	0
78971	3	40	0
78983	37	40	0
79010	37	40	0
79097	3	40	0
79225	37	40	0
79319	3	40	0
79372	3	40	0
79592	2	40	0
79613	2	40	0
79621	38	40	0
79636	38	40	0
79656	38	40	0
79709	38	40	0
79832	2	40	0
79845	2	40	0
79885	2	40	0
79931	2	40	0
80011	38	40	0
80050	38	40	0
80124	3	40	0
80129	2	40	0
80166	38	40	0
80290	2	40	0
80323	39	40	0
80330	1	40	0
80335	1	40	0
80348	1	40	0
80366	1	40	0
80420	16	40	0
80434	39	40	0
80434	1	40	0
80467	1	40	0
80542	39	40	0
80560	20	40	0
80573	40	40	0
80614	1	40	0
80622	40	40	0
80638	12	40	0
80704	39	40	0
80712	3	40	0
80753	40	40	0
80765	40	40	0
80794	1	40	0
80822	39	40	0
80862	40	40	0
80976	1	40	0
81013	5	40	0
81023	1	40	0
81133	40	40	0
81137	1	40	0
81142	1	40	0
81159	40	40	0
81176	40	40	0
81179	40	40	0
81190	27	40	0
81281	39	40	0
81282	40	40	0
81303	39	40	0
81412	1	40	0
81480	1	40	0
81598	1	40	0
81626	25	40	0
81629	39	40	0
81683	40	40	0
81720	11	40	0
81785	40	40	0
81818	40	40	0
81837	40	40	0
81868	1	40	0
81888	39	40	0
81916	40	40	0
82008	1	40	0
82020	40	40	0
82041	1	40	0
82157	40	40	0
82184	31	40	0
82234	40	40	0
82311	4	40	0
82313	1	40	0
82372	39	40	0
82401	40	40	0
82420	20	40	0
82426	40	40	0
82438	39	40	0
82442	1	40	0
82495	39	40	0
82503	1	40	0
82603	39	40	0
82652	1	40	0
82658	1	40	0
82793	40	40	0
82801	40	40	0
82817	39	40	0
82827	39	40	0
82861	24	40	0
82885	24	40	0
82911	40	40	0
82916	39	40	0
82947	11	40	0
83009	4	40	0
83088	39	40	0
83088	39	40	0
83093	40	40	0
83148	40	40	0
83160	1	40	0
83163	39	40	0
83196	39	40	0
83203	1	40	0
83267	1	40	0
83303	39	40	0
83306	2	40	0
83312	40	40	0
83331	39	40	0
83362	1	40	0
83369	27	40	0
83375	3	40	0
83376	40	40	0
83404	40	40	0
83424	1	40	0
83559	39	40	0
83573	2	40	0
83605	40	40	0
83606	39	40	0
83703	40	40	0
83715	2	40	0
83729	39	40	0
83771	1	40	0
83773	39	40	0
83799	2	40	0
83838	39	40	0
83852	39	40	0
83855	1	40	0
83877	39	40	0
83881	39	40	0
83884	39	40	0
83906	39	40	0
83928	1	40	0
83944	39	40	0
83978	30	40	0
84011	40	40	0
84036	14	40	0
84040	40	40	0
84056	1	40	0
84173	6	40	0
84200	40	40	0
84211	8	40	0
84273	39	40	0
84273	13	40	0
84377	8	40	0
84380	1	40	0
84382	39	40	0
84387	39	40	0
84405	8	40	0
84427	1	40	0
84550	40	40	0
84576	1	40	0
84617	39	40	0
84632	40	40	0
84663	22	40	0
84691	1	40	0
84703	1	40	0
84710	1	40	0
84733	1	40	0
84762	2	40	0
84791	40	40	0
84802	4	40	0
84807	1	40	0
84857	39	40	0
84870	7	40	0
84912	1	40	0
84987	1	40	0
84991	1	40	0
84996	1	40	0
85041	40	40	0
85075	39	40	0
85090	40	40	0
85101	40	40	0
85160	39	40	0
85199	1	40	0
85213	39	40	0
85221	1	40	0
85239	1	40	0
85247	40	40	0
85256	2	40	0
85285	39	40	0
85291	1	40	0
85307	39	40	0
85332	1	40	0
85344	39	40	0
85373	1	40	0
85382	39	40	0
85422	39	40	0
85430	1	40	0
85441	3	40	0
85447	39	40	0
85486	40	40	0
85498	39	40	0
85562	7	40	0
85579	39	40	0
85656	40	40	0
85657	37	40	0
85691	1	40	0
85691	1	40	0
85718	1	40	0
85740	39	40	0
85754	1	40	0
85789	38	40	0
85837	40	40	0
85847	1	40	0
85920	38	40	0
85920	2	40	0
85935	24	40	0
85976	25	40	0
85982	1	40	0
85995	40	40	0
86015	5	40	0
86042	21	40	0
86048	11	40	0
86048	2	40	0
86059	40	40	0
86078	38	40	0
86108	38	40	0
86122	2	40	0
86129	1	40	0
86170	1	40	0
86174	37	40	0
86180	38	40	0
86328	6	40	0
86334	2	40	0
86337	3	40	0
86348	2	40	0
86356	2	40	0
86429	38	40	0
86533	5	40	0
86537	2	40	0
86553	40	40	0
86594	2	40	0
86599	2	40	0
86609	40	40	0
86622	40	40	0
86649	2	40	0
86670	2	40	0
86674	2	40	0
86751	2	40	0
86765	40	40	0
86801	2	40	0
86895	38	40	0
86902	2	40	0
86925	38	40	0
86946	40	40	0
87005	40	40	0
87014	40	40	0
87021	38	40	0
87057	38	40	0
87063	1	40	0
87065	2	40	0
87116	2	40	0
87204	38	40	0
87215	24	40	0
87221	2	40	0
87280	38	40	0
87302	40	40	0
87303	38	40	0
87349	2	40	0
87429	38	40	0
87432	40	40	0
87437	3	40	0
87457	38	40	0
87475	38	40	0
87523	38	40	0
87633	40	40	0
87635	40	40	0
87640	40	40	0
87687	2	40	0
87689	10	40	0
87695	40	40	0
87755	40	40	0
87756	2	40	0
87768	5	40	0
87831	40	40	0
87925	38	40	0
87937	38	40	0
87955	38	40	0
87960	40	40	0
88041	2	40	0
88064	38	40	0
88067	40	40	0
88199	2	40	0
88206	38	40	0
88210	38	40	0
88215	2	40	0
88221	2	40	0
88252	4	40	0
88271	40	40	0
88285	40	40	0
88338	2	40	0
88339	40	40	0
88348	2	40	0
88366	38	40	0
88520	4	40	0
88564	40	40	0
88588	1	40	0
88590	1	40	0
88604	39	40	0
88617	39	40	0
88620	40	40	0
88664	39	40	0
88795	1	40	0
88836	4	40	0
88836	4	40	0
88890	40	40	0
88959	38	40	0
89000	1	40	0
89024	2	40	0
89063	38	40	0
89069	40	40	0
89104	38	40	0
89171	40	40	0
89205	40	40	0
89261	15	40	0
89273	2	40	0
89276	38	40	0
89351	1	40	0
89357	38	40	0
89381	38	40	0
89400	38	40	0
89507	2	40	0
89553	40	40	0
89662	2	40	0
89698	22	40	0
89708	22	40	0
89710	2	40	0
89767	2	40	0
89770	1	40	0
89773	31	40	0
89781	2	40	0
89819	2	40	0
89848	38	40	0
89919	38	40	0
89923	38	40	0
90015	5	40	0
90168	40	40	0
90261	1	40	0
90274	40	40	0
90309	40	40	0
90320	5	40	0
90363	40	40	0
90392	2	40	0
90400	11	40	0
90437	40	40	0
90469	40	40	0
90477	40	40	0
90492	40	40	0
90541	1	40	0
90558	40	40	0
90598	40	40	0
90641	40	40	0
90663	1	40	0
90720	39	40	0
90769	1	40	0
90787	40	40	0
90829	1	40	0
90837	1	40	0
90909	39	40	0
90921	1	40	0
91002	1	40	0
91024	39	40	0
91062	40	40	0
91069	1	40	0
91071	1	40	0
91084	1	40	0
91118	39	40	0
91155	1	40	0
91236	1	40	0
91241	40	40	0
91264	39	40	0
91290	40	40	0
91367	1	40	0
91369	39	40	0
91379	3	40	0
91386	26	40	0
91451	1	40	0
91518	30	40	0
91549	40	40	0
91566	1	40	0
91594	40	40	0
91614	1	40	0
91624	1	40	0
91674	1	40	0
91700	3	40	0
91702	39	40	0
91709	3	40	0
91780	1	40	0
91789	1	40	0
91819	3	40	0
91826	1	40	0
91835	28	40	0
91846	8	40	0
91857	39	40	0
91866	1	40	0
91879	8	40	0
91880	8	40	0
91897	1	40	0
91935	31	40	0
91935	27	40	0
91943	8	40	0
91963	40	40	0
91987	40	40	0
91987	39	40	0
92061	38	40	0
92092	39	40	0
92107	40	40	0
92131	5	40	0
92145	39	40	0
92168	1	40	0
92194	40	40	0
92196	40	40	0
92209	1	40	0
92221	1	40	0
92319	39	40	0
92357	1	40	0
92401	16	40	0
92408	6	40	0
92419	40	40	0
92421	39	40	0
92471	2	40	0
92523	39	40	0
92543	39	40	0
92621	2	40	0
92626	1	40	0
92630	40	40	0
92639	40	40	0
92892	39	40	0
92963	17	40	0
92988	40	40	0
93161	40	40	0
93260	40	40	0
93327	40	40	0
93348	39	40	0
93397	1	40	0
93424	15	40	0
93503	1	40	0
93524	40	40	0
93634	39	40	0
93712	39	40	0
93731	40	40	0
93790	24	40	0
93832	40	40	0
93840	40	40	0
93847	40	40	0
93884	39	40	0
93933	6	40	0
93958	1	40	0
93982	40	40	0
94005	1	40	0
94009	6	40	0
94053	39	40	0
94129	40	40	0
94151	39	40	0
94210	39	40	0
94212	40	40	0
94227	40	40	0
94284	1	40	0
94373	39	40	0
94415	40	40	0
94437	3	40	0
94458	38	40	0
94477	8	40	0
94509	38	40	0
94551	5	40	0
94619	2	40	0
94717	2	40	0
94748	5	40	0
94750	40	40	0
94817	38	40	0
94835	38	40	0
94838	40	40	0
94848	38	40	0
94870	40	40	0
94885	40	40	0
94938	40	40	0
94950	38	40	0
95028	16	40	0
95141	40	40	0
95153	38	40	0
95215	1	40	0
95225	39	40	0
95251	7	40	0
95254	39	40	0
95329	7	40	0
95349	39	40	0
95376	38	40	0
95415	1	40	0
95416	2	40	0
95424	2	40	0
95460	1	40	0
95523	3	40	0
95565	39	40	0
95643	40	40	0
95692	39	40	0
95733	39	40	0
95733	1	40	0
95746	39	40	0
95749	39	40	0
95761	1	40	0
95767	1	40	0
95793	40	40	0
95797	1	40	0
95808	1	40	0
95836	1	40	0
95858	40	40	0
95859	40	40	0
95868	39	40	0
95870	40	40	0
95888	2	40	0
95928	39	40	0
96035	39	40	0
96092	39	40	0
96098	1	40	0
96116	3	40	0
96119	1	40	0
96122	1	40	0
96146	39	40	0
96217	39	40	0
96246	40	40	0
96302	40	40	0
96314	39	40	0
96358	6	40	0
96376	37	40	0
96440	2	40	0
96469	1	40	0
96479	1	40	0
96487	40	40	0
96541	40	40	0
96546	40	40	0
96660	39	40	0
96693	40	40	0
96719	1	40	0
96723	39	40	0
96724	1	40	0
96734	40	40	0
96735	39	40	0
96752	2	40	0
96780	30	40	0
96795	1	40	0
96810	1	40	0
96825	39	40	0
96853	39	40	0
96909	39	40	0
96957	1	40	0
96990	1	40	0
96996	40	40	0
97094	1	40	0
97166	39	40	0
97177	39	40	0
97193	39	40	0
97194	1	40	0
97201	1	40	0
97264	39	40	0
97311	39	40	0
97334	1	40	0
97377	1	40	0
97406	39	40	0
97418	1	40	0
97419	40	40	0
97438	1	40	0
97451	1	40	0
97463	1	40	0
97466	39	40	0
97470	15	40	0
97530	39	40	0
97601	39	40	0
97613	39	40	0
97638	39	40	0
97645	40	40	0
97718	3	40	0
97727	1	40	0
97734	1	40	0
97752	39	40	0
97771	40	40	0
97786	39	40	0
97831	39	40	0
97838	39	40	0
97860	39	40	0
97862	1	40	0
97979	40	40	0
97984	1	40	0
98006	40	40	0
98008	40	40	0
98080	40	40	0
98103	39	40	0
98103	1	40	0
98164	39	40	0
98165	1	40	0
98196	1	40	0
98230	39	40	0
98297	1	40	0
98307	3	40	0
98368	40	40	0
98460	40	40	0
98489	1	40	0
98679	40	40	0
98680	1	40	0
98704	40	40	0
98741	40	40	0
98763	39	40	0
98800	39	40	0
98831	1	40	0
98937	40	40	0
98939	1	40	0
98955	7	40	0
98998	1	40	0
99057	40	40	0
99086	39	40	0
99141	2	40	0
99152	39	40	0
99170	39	40	0
99215	40	40	0
99215	40	40	0
99350	40	40	0
99357	40	40	0
99361	1	40	0
99365	40	40	0
99411	40	40	0
99450	40	40	0
99458	40	40	0
99459	40	40	0
99467	3	40	0
99468	1	40	0
99515	40	40	0
99534	40	40	0
99552	40	40	0
99560	40	40	0
99571	40	40	0
99668	40	40	0
99717	40	40	0
99752	40	40	0
99760	4	40	0
99794	40	40	0
99827	40	40	0
99830	40	40	0
99856	40	40	0
99944	40	40	0
99961	7	40	0
