position	x	n	folded
71361	40	40	0
71436	40	40	0
71508	40	40	0
71550	40	40	0
71552	40	40	0
71584	1	40	0
71619	40	40	0
71645	40	40	0
71684	40	40	0
71711	40	40	0
71849	7	40	0
71886	1	40	0
72025	40	40	0
72072	11	40	0
72285	40	40	0
72337	40	40	0
72375	40	40	0
72447	1	40	0
72495	40	40	0
72509	1	40	0
72526	40	40	0
72537	40	40	0
72567	40	40	0
72585	40	40	0
72687	40	40	0
72773	40	40	0
72820	40	40	0
72880	40	40	0
72906	40	40	0
72941	40	40	0
72974	40	40	0
73003	40	40	0
73073	3	40	0
73108	40	40	0
73123	40	40	0
73169	40	40	0
73181	40	40	0
73324	40	40	0
73335	2	40	0
73353	4	40	0
73457	1	40	0
73559	40	40	0
73652	40	40	0
73657	1	40	0
73709	3	40	0
73721	40	40	0
73795	40	40	0
73800	40	40	0
73814	6	40	0
73879	40	40	0
73884	26	40	0
73907	9	40	0
73952	40	40	0
73982	40	40	0
74100	40	40	0
74117	40	40	0
74124	40	40	0
74182	40	40	0
74245	40	40	0
74361	40	40	0
74380	40	40	0
74434	14	40	0
74436	40	40	0
74512	2	40	0
74538	2	40	0
74550	40	40	0
74614	40	40	0
74629	40	40	0
74648	40	40	0
74657	10	40	0
74742	40	40	0
74760	40	40	0
74772	40	40	0
74842	40	40	0
74853	40	40	0
74923	40	40	0
74933	15	40	0
75051	25	40	0
75086	40	40	0
75086	40	40	0
75101	40	40	0
75260	7	40	0
75292	40	40	0
75293	40	40	0
75303	8	40	0
75404	40	40	0
75493	40	40	0
75684	40	40	0
75946	2	40	0
75977	40	40	0
76043	40	40	0
76059	40	40	0
76067	40	40	0
76135	2	40	0
76137	40	40	0
76196	40	40	0
76206	40	40	0
76255	40	40	0
76278	40	40	0
76395	40	40	0
76395	40	40	0
76406	3	40	0
76426	40	40	0
76451	3	40	0
76457	40	40	0
76511	3	40	0
76585	6	40	0
76598	3	40	0
76632	40	40	0
76650	40	40	0
76778	40	40	0
76846	40	40	0
76847	40	40	0
76884	40	40	0
76905	40	40	0
76917	40	40	0
77070	40	40	0
77135	40	40	0
77155	40	40	0
77186	1	40	0
77231	23	40	0
77251	40	40	0
77275	40	40	0
77276	40	40	0
77326	40	40	0
77329	40	40	0
77449	40	40	0
77486	40	40	0
77556	40	40	0
77593	40	40	0
77748	3	40	0
77760	1	40	0
77815	2	40	0
77829	12	40	0
77894	40	40	0
77900	40	40	0
77911	7	40	0
78001	40	40	0
78037	40	40	0
78071	40	40	0
78090	40	40	0
78108	40	40	0
78117	40	40	0
78130	8	40	0
78221	9	40	0
78269	40	40	0
78365	8	40	0
78399	40	40	0
78415	4	40	0
78415	40	40	0
78574	40	40	0
78609	3	40	0
78642	5	40	0
78656	21	40	0
78675	21	40	0
78729	40	40	0
78985	11	40	0
79077	5	40	0
79080	40	40	0
79082	40	40	0
79292	40	40	0
79325	40	40	0
79350	40	40	0
79360	40	40	0
79432	2	40	0
79471	40	40	0
79516	1	40	0
79639	20	40	0
79697	40	40	0
79742	40	40	0
79806	40	40	0
79812	40	40	0
79821	40	40	0
79897	40	40	0
79929	5	40	0
79978	40	40	0
79985	40	40	0
79993	19	40	0
80031	19	40	0
80257	40	40	0
80292	40	40	0
80309	40	40	0
80355	40	40	0
80535	1	40	0
80700	40	40	0
80715	40	40	0
80752	40	40	0
80801	40	40	0
80860	40	40	0
80862	40	40	0
80912	40	40	0
80983	40	40	0
81003	2	40	0
81027	40	40	0
81115	40	40	0
81117	1	40	0
81126	40	40	0
81164	13	40	0
81195	3	40	0
81201	40	40	0
81278	4	40	0
81316	34	40	0
81406	40	40	0
81515	40	40	0
81522	40	40	0
81584	40	40	0
81613	40	40	0
81664	7	40	0
81671	37	40	0
81685	1	40	0
81686	40	40	0
81701	1	40	0
81871	40	40	0
81896	40	40	0
81973	40	40	0
82017	40	40	0
82027	40	40	0
82145	40	40	0
82192	40	40	0
82263	1	40	0
82332	16	40	0
82428	9	40	0
82453	40	40	0
82492	40	40	0
82659	40	40	0
82716	40	40	0
82732	40	40	0
82743	40	40	0
82791	2	40	0
82812	40	40	0
82819	40	40	0
82850	40	40	0
82855	40	40	0
82864	40	40	0
82950	40	40	0
82979	40	40	0
83054	40	40	0
83087	6	40	0
83122	40	40	0
83146	40	40	0
83205	40	40	0
83217	40	40	0
83223	2	40	0
83234	40	40	0
83286	40	40	0
83323	40	40	0
83369	40	40	0
83374	40	40	0
83442	40	40	0
83445	1	40	0
83484	12	40	0
83505	40	40	0
83556	1	40	0
83560	40	40	0
83585	40	40	0
83598	1	40	0
83600	1	40	0
83607	39	40	0
83704	40	40	0
83723	40	40	0
83748	40	40	0
83792	40	40	0
83875	40	40	0
83900	40	40	0
83974	40	40	0
83999	40	40	0
84162	1	40	0
84181	40	40	0
84349	13	40	0
84370	40	40	0
84382	40	40	0
84399	40	40	0
84432	40	40	0
84474	40	40	0
84496	40	40	0
84532	40	40	0
84592	1	40	0
84642	1	40	0
84682	5	40	0
84688	40	40	0
84839	40	40	0
84839	40	40	0
84846	40	40	0
84877	40	40	0
84884	3	40	0
84897	4	40	0
84995	40	40	0
85014	40	40	0
85160	40	40	0
85182	40	40	0
85240	40	40	0
85301	40	40	0
85310	40	40	0
85317	40	40	0
85326	40	40	0
85391	40	40	0
85504	40	40	0
85523	40	40	0
85550	40	40	0
85599	1	40	0
85631	40	40	0
85799	40	40	0
85832	40	40	0
85877	3	40	0
85909	40	40	0
85914	40	40	0
85915	40	40	0
86030	40	40	0
86053	30	40	0
86134	40	40	0
86271	40	40	0
86332	40	40	0
86341	2	40	0
86383	40	40	0
86423	40	40	0
86462	40	40	0
86520	29	40	0
86553	1	40	0
86574	22	40	0
86578	40	40	0
86599	40	40	0
86611	40	40	0
86648	22	40	0
86663	40	40	0
86762	40	40	0
86770	40	40	0
86775	40	40	0
86846	40	40	0
86852	40	40	0
86872	40	40	0
86875	40	40	0
86923	2	40	0
86982	9	40	0
87014	40	40	0
87219	40	40	0
87225	40	40	0
87254	40	40	0
87296	40	40	0
87297	2	40	0
87370	40	40	0
87387	40	40	0
87406	19	40	0
87413	2	40	0
87434	40	40	0
87579	40	40	0
87585	40	40	0
87609	22	40	0
87612	16	40	0
87626	40	40	0
87641	40	40	0
87663	40	40	0
87805	40	40	0
87876	1	40	0
87889	40	40	0
88052	40	40	0
88055	40	40	0
88081	40	40	0
88122	40	40	0
88133	40	40	0
88324	40	40	0
88415	1	40	0
88418	40	40	0
88453	40	40	0
88471	40	40	0
88511	6	40	0
88603	29	40	0
88644	40	40	0
88668	40	40	0
88685	40	40	0
88712	40	40	0
88720	4	40	0
88742	40	40	0
88793	40	40	0
88842	40	40	0
88873	29	40	0
88911	40	40	0
88945	3	40	0
88949	29	40	0
88982	40	40	0
89093	40	40	0
89098	40	40	0
89128	40	40	0
89138	40	40	0
89199	40	40	0
89214	40	40	0
89222	1	40	0
89253	1	40	0
89416	40	40	0
89448	40	40	0
89499	40	40	0
89500	1	40	0
89512	40	40	0
89566	40	40	0
89634	40	40	0
89712	40	40	0
89717	40	40	0
89823	40	40	0
89894	40	40	0
89966	40	40	0
90095	40	40	0
90192	8	40	0
90258	40	40	0
90258	40	40	0
90278	40	40	0
90282	15	40	0
90340	40	40	0
90344	40	40	0
90365	40	40	0
90382	40	40	0
90415	40	40	0
90427	5	40	0
90605	40	40	0
90617	1	40	0
90620	40	40	0
90683	40	40	0
90687	40	40	0
90738	40	40	0
90800	40	40	0
90824	10	40	0
90844	40	40	0
90860	1	40	0
90979	40	40	0
91045	40	40	0
91148	40	40	0
91180	40	40	0
91221	40	40	0
91243	40	40	0
91267	40	40	0
91366	40	40	0
91398	1	40	0
91417	40	40	0
91424	6	40	0
91431	40	40	0
91445	5	40	0
91484	40	40	0
91535	40	40	0
91736	40	40	0
91740	5	40	0
91844	40	40	0
91905	40	40	0
91916	28	40	0
91929	40	40	0
91938	2	40	0
91941	40	40	0
92028	40	40	0
92042	18	40	0
92059	40	40	0
92086	28	40	0
92136	40	40	0
92180	40	40	0
92263	40	40	0
92276	40	40	0
92287	40	40	0
92293	12	40	0
92317	40	40	0
92340	1	40	0
92391	40	40	0
92478	40	40	0
92524	40	40	0
92547	40	40	0
92572	40	40	0
92575	40	40	0
92575	29	40	0
92614	4	40	0
92617	40	40	0
92680	3	40	0
92688	8	40	0
92760	40	40	0
92775	3	40	0
92870	40	40	0
92951	40	40	0
92981	40	40	0
93020	40	40	0
93199	40	40	0
93206	40	40	0
93208	40	40	0
93208	4	40	0
93339	40	40	0
93341	1	40	0
93397	40	40	0
93453	40	40	0
93521	2	40	0
93587	40	40	0
93639	40	40	0
93671	40	40	0
93726	40	40	0
93756	40	40	0
93864	40	40	0
93896	40	40	0
93901	40	40	0
93922	40	40	0
93934	40	40	0
93967	40	40	0
93972	40	40	0
94099	1	40	0
94121	6	40	0
94149	2	40	0
94190	40	40	0
94205	40	40	0
94281	40	40	0
94295	40	40	0
94322	40	40	0
94459	40	40	0
94480	40	40	0
94529	40	40	0
94582	40	40	0
94636	40	40	0
94660	9	40	0
94672	40	40	0
94675	40	40	0
94691	40	40	0
94749	40	40	0
94871	40	40	0
94924	40	40	0
95003	1	40	0
95037	40	40	0
95063	40	40	0
95084	1	40	0
95103	40	40	0
95121	40	40	0
95188	1	40	0
95286	40	40	0
95385	22	40	0
95509	40	40	0
95644	40	40	0
95647	5	40	0
95736	40	40	0
95813	36	40	0
95916	40	40	0
95986	9	40	0
96003	40	40	0
96030	40	40	0
96030	40	40	0
96062	40	40	0
96130	40	40	0
96339	40	40	0
96340	40	40	0
96345	38	40	0
96352	24	40	0
96356	40	40	0
96362	40	40	0
96406	40	40	0
96445	1	40	0
96478	2	40	0
96676	9	40	0
96711	40	40	0
96734	8	40	0
96774	40	40	0
96783	40	40	0
96933	11	40	0
96999	23	40	0
97006	24	40	0
97061	40	40	0
97080	40	40	0
97098	40	40	0
97112	40	40	0
97117	1	40	0
97189	40	40	0
97205	40	40	0
97213	40	40	0
97217	1	40	0
97258	40	40	0
97317	11	40	0
97361	15	40	0
97431	40	40	0
97470	40	40	0
97498	40	40	0
97509	40	40	0
97529	40	40	0
97545	1	40	0
97713	40	40	0
97764	40	40	0
97860	40	40	0
97887	40	40	0
97911	40	40	0
97915	40	40	0
97923	40	40	0
98027	40	40	0
98096	40	40	0
98107	40	40	0
98107	28	40	0
98119	2	40	0
98248	13	40	0
98252	40	40	0
98291	40	40	0
98322	30	40	0
98341	40	40	0
98350	40	40	0
98477	40	40	0
98508	6	40	0
98550	1	40	0
98565	40	40	0
98619	1	40	0
98634	40	40	0
98725	9	40	0
98743	9	40	0
98799	40	40	0
98827	40	40	0
98866	40	40	0
98901	40	40	0
98995	40	40	0
99004	40	40	0
99041	33	40	0
99211	40	40	0
99248	40	40	0
99274	40	40	0
99312	40	40	0
99317	6	40	0
99325	40	40	0
99346	40	40	0
99356	4	40	0
99489	40	40	0
99494	40	40	0
99586	40	40	0
99593	40	40	0
99606	40	40	0
99635	40	40	0
99809	1	40	0
99832	40	40	0
99851	40	40	0
99855	40	40	0
99883	40	40	0
99898	6	40	0
99916	40	40	0
